src,dst
3075,5492
215,4838
4129,3258
800,1444
1038,5492
5268,2493
5477,5807
3545,2730
3367,124
2111,4814
1951,5209
1570,4007
5939,4666
2294,925
5343,87
3285,2858
5861,4573
5375,4588
5749,5
4557,496
2711,5184
621,4946
2268,1298
4865,4471
236,4434
4200,4941
5865,2125
2837,3384
5485,2202
3944,216
4979,178
5851,2269
5889,3692
4070,1780
2565,2058
2533,5339
752,5470
1690,629
4981,1974
1757,5883
2099,5362
5354,30
5066,769
1271,2755
3676,2644
4515,38
4632,3389
3209,649
4230,1470
4503,2622
61,5605
1993,3333
3474,961
4397,1223
899,3011
1098,3533
5795,4869
263,2885
5693,2587
2203,3202
5387,4952
3681,3959
2134,3087
616,3115
2069,185
2968,3835
2592,3962
1692,3640
1757,4025
5117,2401
4706,2119
3865,3218
903,5122
3072,1538
2711,2514
2620,4237
5664,5051
1865,520
3675,3457
3377,5485
3110,3634
5145,4892
3997,3777
777,4232
1372,1128
3559,3708
3224,4337
3259,2765
4337,4231
1713,1949
5836,815
2973,4451
2185,388
3775,2535
259,2742
5502,4469
1731,1245
1041,4244
1417,3293
2811,606
3515,673
4201,5031
3706,1575
5333,4013
614,4750
260,2804
5814,4814
1275,3251
5301,2429
4579,3143
4298,5511
1587,2436
990,4869
535,3551
5561,1532
2549,2118
2408,2442
2042,4401
5855,1622
4866,2904
3029,2549
796,5679
4384,1265
4056,2497
390,1189
2398,5118
3654,1530
3158,5224
5938,4811
4045,592
1644,1824
1602,754
4652,1481
552,5281
4089,4307
1369,4514
552,5060
2712,1581
2224,3603
560,767
2056,5276
3708,259
3939,5827
5929,3544
5184,1693
5849,3000
3782,4218
3421,85
854,5768
4139,934
1350,5917
715,2865
2484,4699
4185,1674
2188,4981
1186,2048
2891,4637
5411,5707
4509,1444
3445,5921
1716,5968
835,5119
5000,1756
1744,1782
830,5869
4207,3393
2456,3297
5288,4305
2158,1196
3959,123
5273,5204
5757,2551
320,4610
787,5370
2940,2044
5588,3561
313,1312
3897,3244
2852,389
2598,4713
2315,140
2840,1835
4583,2440
2175,4636
640,2247
1859,4860
3517,1716
1805,3189
450,5439
1459,1483
3304,2601
4231,5047
4603,4481
1566,5319
277,5189
3564,3268
1927,2976
2853,4365
4864,5405
238,2120
2673,1695
5978,3509
388,4373
2691,1644
1692,1948
160,35
330,5474
4056,904
4596,4133
5515,1022
789,4135
2503,1644
2598,3102
885,637
3350,3008
4055,2741
5554,596
2265,5030
1685,2229
1272,54
2251,143
2997,515
3125,3777
4818,3891
3385,5822
5682,3960
2965,1551
165,1054
5178,2657
5644,3273
589,5930
5411,4241
5458,2281
3122,3757
3836,3226
1851,1648
3769,3937
3517,315
1541,1613
2563,5972
2094,5209
4103,732
376,2690
5234,2704
209,4763
4358,4445
2425,3
1528,3575
5391,4020
2330,5592
3774,1536
3668,2958
169,757
2685,3627
1742,4795
2825,3641
2866,1942
3393,869
426,76
5843,2574
5856,3302
5035,4820
2207,5250
154,864
261,2091
1270,1362
5932,2779
4992,5805
991,3583
4681,1656
144,3561
1649,542
359,2259
3544,897
3091,5725
317,763
2415,5911
3484,1360
1820,802
5632,705
949,2542
3029,2820
165,1261
370,4518
604,5757
5121,3624
1077,2111
1913,4856
1951,426
5619,4281
5231,4431
2328,1584
45,3275
4071,228
3988,4943
73,2876
2438,2334
1134,4451
5234,1699
3358,5279
5811,4462
3692,1988
5970,2936
2865,3643
3295,4258
1455,3029
2795,1505
2810,5672
5219,3560
163,5459
587,4696
2916,5995
2099,2453
193,3401
5653,885
5927,3519
5685,4146
3928,4725
2457,397
1237,2513
4201,528
2377,313
4648,2946
417,2127
369,3204
2584,4165
1846,3191
2360,3148
1619,3571
999,5654
5798,3737
5489,542
2062,5843
1470,1073
4988,1522
3299,4996
830,1316
3712,809
1007,2371
3503,1524
5862,3304
1690,3460
4829,4095
2415,3952
5038,451
166,1697
2106,3753
2871,2436
846,5832
4059,1785
835,5254
2697,880
4448,5981
3483,4119
5037,5027
875,3907
3115,1041
3644,702
2398,2332
3552,5896
5626,2009
1011,3263
3161,3687
671,2890
5254,4019
2207,3088
3826,5210
4224,5311
4730,892
3062,2789
5224,947
634,3066
1553,1928
829,3732
5834,5501
4792,2564
4768,368
5316,2021
2773,3393
3311,1609
5646,4697
1968,3751
5678,3105
94,5843
3309,4893
3605,3984
5269,5069
2966,5155
109,4861
2115,5706
2227,1716
1677,4118
3988,446
4031,4966
2084,2792
2984,5201
2315,2129
3135,0
5818,2936
2150,4376
875,1664
2790,3565
2914,2815
844,3697
3952,2507
276,4018
5658,3593
4584,2798
461,2791
2496,5704
1664,694
2866,4005
5066,2685
4430,206
4851,4475
1824,4769
420,3882
2521,782
4491,2
4501,5283
3586,1833
759,1482
5993,2026
5215,395
2992,3376
1618,456
3252,3207
2932,56
481,5037
793,1395
771,1987
5599,4501
4031,5175
3498,3067
2162,2624
759,246
5175,4461
3334,1636
5198,2653
5834,2963
3833,2952
3681,3579
996,317
671,361
2151,3227
2847,2556
1263,3782
507,5734
2642,1431
3848,3641
814,3827
5425,4916
824,1681
2407,787
2596,1763
5955,325
1524,2260
3889,4420
1648,4099
2556,4368
2403,1149
715,5971
4379,5558
534,4305
5005,3192
2318,424
4474,4558
1726,782
4268,1074
3882,3836
5621,4438
4512,3658
551,2713
227,233
1101,1372
5318,4461
984,2159
4277,3724
1866,2206
1834,2983
4191,3795
1621,1936
5849,571
3908,683
1087,4241
4910,2144
5768,2936
1745,2646
332,4999
2629,187
1970,3053
2045,2096
3329,5393
138,4940
39,3796
4965,2814
5252,4434
4864,39
4334,3212
476,3524
5474,3097
1272,388
4048,5661
2524,3457
2516,3123
61,5858
3285,5024
4231,4417
3795,3703
1694,2652
1010,3720
2042,5049
5915,176
2847,126
2256,1562
3821,1639
1547,2490
3982,4306
5372,4775
2660,3251
62,5844
3269,1986
3675,5038
4475,4051
5293,596
5727,880
1653,1549
3068,5857
5839,4950
4261,948
4087,559
5290,4464
5240,5375
907,2243
1445,1451
5306,1129
850,454
3553,5414
5943,1311
2063,3244
4891,5950
5167,3163
3935,390
3870,3606
2040,4538
4812,1137
98,3826
2063,5219
590,4085
4192,3036
5487,3467
2413,3466
2640,1360
2063,931
2635,2851
4145,721
4868,470
5843,5052
621,1264
1866,1977
3064,58
4631,2540
5149,3426
5266,3994
4073,4330
4727,2688
663,4968
3958,4115
1547,250
5295,3674
2565,3353
4693,1932
1525,2791
514,3256
4365,3871
1034,4418
3252,1681
1077,4728
1638,5640
2104,4529
961,1487
5788,5888
2917,2453
191,1414
4025,4952
2584,4307
5114,4640
1025,2061
4178,5066
426,4471
4591,2671
4455,1644
1353,3706
4618,569
2233,4680
3675,5926
4683,3113
5784,2441
2188,400
531,834
4162,1559
5839,5774
4351,5420
3675,3477
3153,1706
2368,1213
5477,5052
2997,470
1209,3543
4201,407
2939,5156
4634,4171
5756,4552
2964,5530
381,5883
252,3553
1405,3539
2315,327
2809,4858
476,4866
1445,1237
1570,2784
3395,4284
4975,388
1622,1657
1715,4682
2051,363
2437,5637
3221,2799
3725,1523
5852,516
5679,4461
496,5221
3625,4934
4763,3357
4251,737
1432,3469
814,582
1865,3656
4773,5962
1398,69
4855,3770
506,2813
2581,921
2997,3577
1756,4075
4483,1185
942,1981
3821,2335
5295,3910
5723,3562
731,4158
4070,4266
3725,0
2150,1602
825,1209
1629,1405
177,2044
552,1245
3616,2348
5392,1977
1802,4844
2028,2513
414,5653
1248,1150
5603,3088
2206,5940
2799,4037
3632,3276
4398,3635
515,2086
3148,3429
1493,3725
5881,2966
5784,2545
1909,2811
5184,2188
789,5684
830,5455
4240,3275
165,5340
1834,739
110,5633
2759,3402
4080,1813
5961,363
3688,1904
956,788
3703,2425
5825,1548
1727,5284
133,1685
3909,2466
1635,886
2768,3417
4554,5685
4264,5489
2543,2992
5507,4566
605,5214
144,5981
45,1890
4812,3249
569,4646
64,3840
5012,1711
5068,1426
1904,787
3456,5846
2725,4640
947,2255
5487,5916
5775,1789
5088,1073
5300,4631
2041,2990
4657,1245
3031,3896
40,1800
805,170
4848,4245
643,5601
4868,826
296,1685
1549,4726
1468,4951
1038,4113
2628,5362
1220,1322
2036,4738
1919,5735
3171,3074
2580,5309
5122,5415
3142,3712
4875,4712
4467,1091
1697,511
1873,1383
4926,2341
193,4863
2581,5235
4981,3872
551,43
4200,3569
420,1964
1639,4555
1788,3568
3545,3553
1795,5186
3012,3784
2480,5607
4828,4581
5125,5481
746,2045
1310,2007
5587,2149
3918,2834
333,3873
133,864
2187,4892
3536,524
2134,5541
4579,2999
2228,2098
4928,4622
2999,1150
2822,4849
3376,2011
5927,3590
1936,5599
5717,5515
1848,4673
4981,5645
1820,1347
252,3489
2921,4811
145,942
4859,4227
2690,1026
525,287
3207,5619
1668,1381
3176,4108
2535,3479
1875,1319
1847,5703
2661,5965
2327,201
936,2855
1812,3276
4022,3998
4975,5752
3256,5041
4126,4582
5773,4873
5037,3763
669,1995
3947,3257
5749,2181
5752,1180
832,535
2363,3381
675,2504
741,4323
5909,2352
2709,3128
352,3857
4744,4677
1289,4760
150,1105
1082,5975
5337,5830
2414,5108
5039,753
5175,746
5392,4331
2393,4926
4915,3492
1334,501
4806,2932
5040,5376
3350,4458
2979,5697
4559,945
5631,2584
2878,5343
4795,660
3911,2759
5355,1056
4810,2861
2698,4686
285,1576
5888,4726
3992,349
2880,5881
1370,1021
3047,1360
4780,3473
2867,5435
1986,2363
5053,2245
4028,125
3962,5632
2792,3074
5329,3530
4589,1275
3924,2494
5475,2275
668,554
5223,2505
4398,5143
4494,5416
2691,2099
2562,1921
3271,2501
4652,3051
4850,362
1827,4383
2800,898
4719,1349
1120,1756
5564,3268
1663,4281
3895,2927
4596,5876
5477,5692
3465,4115
4979,2384
1648,1119
1745,2439
4274,32
5488,4067
3830,3317
3328,1447
5040,4756
1233,4147
1621,1796
5354,2936
2664,3287
124,3574
5175,1515
3972,268
4740,1802
5537,1437
670,3791
4474,5673
2163,928
4517,2201
3683,5244
3217,1375
5507,4223
3378,1162
2115,1249
263,397
4807,5431
5921,3197
4813,2507
2220,4756
4921,5929
552,4396
1728,4823
1603,3262
5286,3952
3519,458
4263,3135
2663,3150
386,2776
2646,1365
1029,4605
1077,623
4035,390
3365,1424
3585,4328
1534,3152
5175,47
5895,2053
2218,2254
3149,4062
736,367
5701,4396
4507,285
5580,1487
4686,5075
1122,5742
4712,1364
1643,2189
1952,3717
1605,2943
4975,107
669,5416
2350,2277
1692,4957
2041,193
1192,1072
5156,2474
4818,551
715,1093
4795,5281
1272,2228
1846,1080
4919,2888
3412,1832
1803,2785
3678,3368
842,689
4622,3486
3338,3985
748,5927
1547,3289
2550,1365
714,3268
4887,474
3153,1589
4863,3053
4334,3601
4979,3894
3262,5533
4066,5844
4751,1034
3373,810
93,1442
670,4674
1482,3752
4373,4701
3137,175
3512,153
5709,1535
2399,1320
4618,5069
1476,4944
3594,2414
5372,1272
3402,5258
5788,298
4304,2900
2484,4981
5671,4679
4166,5841
1367,5063
5271,5022
3466,2801
825,2712
4740,2238
4924,960
3952,232
5658,2514
2251,989
4824,4094
5918,4933
1350,5485
5873,5264
3375,4195
5834,383
4014,1480
3083,850
1456,4786
3221,1108
3412,3054
2947,3642
3528,4486
3893,2670
4634,4904
2319,3242
668,4607
523,3743
885,1328
259,2892
2115,2363
5881,3191
1731,2426
1878,2963
4781,3173
860,2531
4538,1213
260,2520
1441,5007
1667,4483
3534,3905
2546,1371
5374,2425
2748,2624
279,3325
1226,4160
1674,542
5657,2257
4048,5729
1102,3329
2697,793
1082,4273
840,5530
3171,3358
1233,1465
2390,3471
311,1216
40,3470
160,2907
1834,3353
98,1552
3890,3256
1618,5049
4044,2801
3115,3359
4949,4739
5187,3123
1522,451
555,4022
2872,3601
2525,3265
1369,3400
918,925
4507,3835
3348,3809
2845,4810
2757,2798
5391,1401
1733,2026
3621,4741
3421,516
1957,5961
1961,5562
885,2349
553,5484
289,3759
4845,484
2209,4686
165,238
3324,3215
1360,5640
1446,4537
4968,3969
4262,1395
5952,1874
3491,5055
4891,1440
2414,4761
1297,426
165,681
5837,5501
4381,1023
4053,1268
2175,2484
5977,926
899,745
354,1962
5912,3813
5789,143
1606,1612
3654,5833
5378,2348
4845,1034
4044,2292
4203,437
5370,2380
193,5419
4229,1576
3544,5107
2555,3112
5184,4672
111,83
2908,5667
3474,647
4981,3284
2316,5254
4160,3816
3917,252
609,3466
4826,1239
2185,1044
1528,2982
2715,5258
5705,1810
5609,5293
4484,4785
1463,2
4124,1108
2175,2654
5540,3310
4176,288
1155,3601
548,1776
1986,3376
2968,3910
961,1479
2919,2215
265,1899
4008,4740
566,862
2262,1258
1625,1722
1033,3389
2910,2192
3682,2551
311,4588
1057,403
825,4775
3950,4461
5890,3330
993,2548
838,1709
5797,4179
4020,1152
4558,4677
147,5558
1971,4345
3705,4321
1986,5574
5288,2797
4622,2336
3503,2131
938,156
2240,4278
277,5975
929,1881
2521,1136
172,3343
5517,1925
116,5535
3432,4645
3343,939
5084,5564
4150,4599
368,1876
5717,5479
3368,1870
5943,5382
1308,1660
2571,1630
4786,5517
1429,4704
3777,515
5781,4727
750,285
3324,3547
4949,2552
246,4416
1352,2589
5064,4484
2873,5538
3517,194
181,3634
2628,1313
4433,3216
3071,1458
3102,5392
1155,3686
2099,5415
1993,5492
4420,2275
4334,3642
2146,4080
5706,1408
2935,4746
2158,2483
650,3266
4443,3075
4952,2992
257,3748
1660,5418
2795,2748
2614,176
3355,2449
259,944
269,4836
1150,3365
4704,5681
706,2155
5328,246
2029,3752
5693,5409
4073,5755
4080,3705
2911,2780
312,365
2649,542
304,213
5608,4325
1708,278
4265,5111
552,2367
4909,524
4025,5424
4921,1459
5871,5929
1422,34
5441,4294
5631,4594
5946,5316
5598,1830
1101,59
3902,4798
2588,5941
1826,4433
3819,184
3034,3170
5915,4718
2815,4911
2543,4439
3472,413
5927,3476
2376,161
2222,5493
4334,520
4549,5480
2510,766
2457,4104
5487,1894
4471,4745
5388,4843
4794,5210
5786,1708
4332,1135
3310,3970
2824,766
3397,1545
2218,1355
2522,477
3316,5867
2207,1279
4491,5927
5052,2110
5971,3216
5316,3616
1752,234
1726,555
3470,1937
2927,703
5288,5283
1577,2696
4261,1648
1522,553
4481,5091
3083,4002
811,2802
1541,4711
3221,1957
3962,1020
4391,1376
5849,3765
2453,5375
3868,3163
4976,1823
4226,3989
1128,1386
5184,2324
2056,5748
393,5907
2578,2285
3130,307
4243,233
5119,457
2609,506
2498,261
482,5605
4552,304
4567,2780
1589,3357
1864,1787
1400,2748
3559,2737
1308,5533
2992,5722
671,1724
2935,2963
2857,2796
4471,5615
2213,2671
2807,5958
2168,2997
4045,4550
1471,3061
2008,1132
5865,3400
5551,4921
1332,2868
1824,119
1962,4034
1052,3591
4340,812
4550,4708
2469,2491
1087,1440
3212,5657
2490,5129
1345,5065
1577,4090
1422,1125
3184,4281
1194,4315
4074,586
3270,2961
1021,4548
5909,1725
4260,2120
5723,2504
4770,2585
5943,5543
5288,732
5082,4125
145,1221
1349,4952
2947,714
4747,5670
1369,3533
222,4857
566,2257
5071,552
1776,442
1799,4951
496,3624
1088,3835
3408,813
1345,4365
831,3893
501,2164
2832,457
3717,5688
945,4967
4343,4633
1055,4210
2865,5077
371,770
1852,3402
2559,4633
1757,1247
4664,2615
5201,5552
5279,214
5573,5725
2230,712
4547,372
3340,2085
4697,1301
1368,2325
2781,4064
303,4358
3497,5750
5234,3147
1356,3164
1545,1581
1132,3156
4025,1654
4540,2984
206,1274
2072,4862
111,4562
680,5462
5772,124
3596,3297
94,313
1649,1598
1611,3817
2415,2543
4049,746
3466,2859
1553,854
1892,4934
5300,1440
1470,2906
5757,3644
2756,4655
805,4022
2661,792
2731,801
5814,1503
4790,3537
4100,5219
5690,2701
5356,759
1195,741
1788,2833
5128,2998
2967,4763
766,3376
180,400
163,50
502,2212
3925,609
2867,1429
4768,122
1070,3626
5690,5221
2169,3276
1733,2375
2360,3461
2146,4677
2122,2392
213,2073
543,1872
2402,157
930,361
2712,2331
3717,389
482,729
2062,4773
2698,3679
1124,3406
3668,4513
2845,4273
2226,3464
3838,629
1454,4461
77,1495
3386,3472
2561,4364
2648,2279
5391,3569
3262,2843
1535,808
4240,3568
5107,2225
73,5439
3871,76
2341,351
1132,2
714,299
663,1104
708,4176
5824,4495
5891,557
4353,750
972,2157
61,4395
1283,1360
100,3187
5383,2922
4984,2301
2147,2261
4067,2825
3163,4600
1031,5398
5797,2166
4840,5364
4660,1004
564,5381
956,5330
1186,3326
4576,4174
289,2032
2129,3110
5982,1351
3171,1420
1433,3567
3528,1919
1750,2003
5686,1152
4354,3929
5106,1766
4418,1511
4285,1975
4368,5295
5854,5252
1232,4382
2194,4753
4093,4681
1589,2713
5306,2693
1198,2228
3169,5100
5731,2706
1770,2787
862,4034
4418,999
124,5163
262,3532
4740,3964
2323,2222
3809,5531
2516,4509
94,3400
4629,4810
358,3046
1340,670
5470,4527
5676,3817
5554,2641
3770,4479
4089,3443
2725,3422
5190,3833
5604,5989
4039,4313
1006,5875
974,134
5399,2392
2448,1429
5515,419
358,5016
2609,5661
2268,5374
3998,5333
708,140
497,1173
691,2005
5975,5866
5638,1857
981,4576
5539,1057
2892,1011
1470,5585
4635,5932
4568,4873
267,145
66,5512
306,5106
3876,2352
1278,61
1032,3505
3808,5807
4603,4205
5674,3055
5558,2218
5258,5451
3438,1515
3596,5731
1476,2673
3517,1178
3026,5647
21,5539
3717,1788
3494,4859
2049,3899
2728,5691
3997,1258
1630,424
1762,272
1422,5599
2550,4793
4139,4114
5811,5850
702,2986
111,349
5870,4811
5139,2152
4343,1696
3155,4839
2045,4862
1674,2195
2363,2286
5228,2284
3835,1807
4631,1148
5312,850
824,4407
512,547
4117,5143
5367,1117
5997,5412
1124,305
468,4227
5035,111
5358,764
1726,2722
806,5824
1324,2537
4423,1823
2898,2080
3778,1845
2146,2904
3935,3931
4182,2551
5978,3664
2629,293
2908,623
4260,3990
2721,5442
2917,5775
5076,2456
2075,2044
1117,1523
5257,221
312,5715
1699,4097
3588,5339
3820,4773
294,1598
3086,3479
3670,5043
1828,3378
1450,5821
5709,5906
383,2215
5028,4830
2831,4301
4957,1977
5706,4205
651,2772
3022,783
1476,305
2263,5041
4542,1130
5849,910
1521,2914
3940,163
3870,28
1115,5983
5834,1600
3937,411
1038,3054
1924,4377
5640,3650
2758,2684
2703,3346
824,389
3367,5566
2675,1824
4389,4022
367,5164
1060,1134
2671,4751
2519,850
51,4729
4106,3107
5564,3957
4567,4186
3421,2504
917,1946
2251,1257
976,3955
1986,2999
3977,3479
4397,3398
5398,5464
4979,5743
2568,5400
881,4755
324,669
5404,817
4498,3590
4946,3452
4516,2683
811,3262
1881,4986
1367,2157
2609,5222
1204,3802
3386,3353
4582,5518
5387,3143
1508,2475
990,5382
1400,2558
2135,1004
4706,5214
718,4524
5811,3364
5657,5716
2965,5126
1849,3113
4348,398
3490,2018
4675,3952
4046,289
5012,2248
4887,616
1432,3338
15,2864
3865,5638
3022,5114
5201,3582
2211,4020
1194,5292
440,4037
4373,4544
5927,370
3271,3271
3181,1800
231,3582
5774,1605
4339,5379
1849,3891
21,3548
4518,775
4025,1435
2298,2847
4537,5783
2389,2348
778,396
5838,5509
2152,159
5415,2657
4838,2966
2708,1459
831,5108
3937,5554
70,1182
1152,885
682,3617
5716,4798
1625,4453
2947,654
4190,3051
1051,2820
2663,1442
5599,1421
1721,1109
2414,1076
2476,1660
2099,5847
1929,1321
1031,332
3734,3536
3176,5257
1025,1740
4323,493
1232,807
1124,4496
5622,548
2423,3532
1539,423
2420,4733
2805,1368
4462,796
771,3114
5539,3343
670,649
5150,4711
833,2100
2145,2235
3426,288
5033,3754
3940,435
236,1440
1508,5218
843,1438
735,4041
5736,5586
1849,328
3283,1069
5772,3620
477,695
200,2681
5293,4205
1328,3125
1775,3481
3766,2391
2713,4205
5131,5686
4704,4065
332,1379
5000,265
2519,4022
2478,349
3480,4383
1646,4282
5731,3948
841,511
1570,5987
1081,5697
5005,4489
2940,2310
4763,928
2220,4211
2848,4726
4044,1067
4154,5388
2490,387
5372,1645
3386,4382
843,763
1271,3815
2426,2570
5485,5941
4904,3015
4790,2097
5498,5527
2252,5043
2992,3933
2591,4898
5094,5160
5539,5209
3924,3957
384,2192
1996,3973
824,419
1831,2479
5022,2434
2505,5136
4023,3948
135,4186
5962,2861
5747,1866
1394,5021
2480,5843
2252,168
1807,2950
5344,5332
2932,4040
1919,2901
692,2915
2120,2996
3977,2967
5779,4866
88,4966
797,5228
2013,1860
1927,2092
4522,1496
3012,2430
355,4800
3769,4795
5604,1532
4179,3881
2366,4495
4884,4606
2401,5917
2901,5392
4254,5928
4627,1485
1646,5298
4982,1115
4683,1050
5061,5605
4373,2522
3235,4860
3421,5387
259,89
1619,483
785,2421
5657,2947
1813,5079
659,4255
1262,5775
3624,3277
4259,397
5351,3879
3238,848
2156,2178
5249,3327
789,3289
2037,1352
4236,4972
1503,2399
1517,5376
79,4884
5318,2587
3055,615
2210,5576
5909,4341
3540,1954
5113,1505
4582,3042
2895,1075
1942,2331
2963,4873
5290,1434
1954,5484
467,1955
2918,4504
4512,5845
1718,1233
3138,1354
4130,4692
5717,1344
4684,4075
3513,3513
3840,3766
4615,2130
2911,3370
4367,705
3411,2240
97,2516
4487,5985
3903,5773
2929,533
1437,3014
4301,4027
759,5126
3513,4025
835,334
4570,887
3274,3511
2559,3643
278,1325
3405,4055
3135,4121
2214,4465
929,5609
181,4226
1589,93
1740,1277
2076,190
674,2040
3717,1803
4203,47
2901,3236
1721,412
2050,1705
5048,1518
1668,5037
1752,4406
2549,5638
1597,752
4277,1854
4023,3514
5716,528
4873,1929
2015,128
3942,510
263,2915
3890,3656
3346,4459
3598,1977
1335,4054
3736,1720
4098,1934
4028,2141
4589,5573
3521,1488
1481,560
4258,4595
5744,5008
3506,5152
1697,1257
2062,4154
1018,316
5161,5546
5435,3488
2787,3471
3694,3841
4364,5979
4830,3229
388,3243
567,890
3808,1757
1862,4172
1638,765
387,1712
566,5288
3981,3602
4915,3638
2843,3080
2850,3038
5580,3165
4092,4065
3594,4115
4178,3003
4921,4975
1607,763
4693,3465
5288,1318
443,4252
4066,4409
764,3041
2850,12
5415,4435
108,4996
1105,5787
5188,1691
5139,4688
2493,5148
4053,398
1657,3042
4039,1990
486,4242
397,4614
5853,5029
3712,3827
2549,2293
5640,1751
4718,3263
1778,4984
5359,2840
1755,3695
319,4114
2274,2286
630,1949
2263,1469
3459,3717
4371,4042
3221,3423
2380,2498
3934,2338
1852,2893
5650,3395
697,2329
5854,4080
3997,899
2959,4987
3675,5109
2940,2050
549,679
2580,1046
5244,623
841,5249
2209,1296
5456,5481
835,1960
914,1761
5356,5250
886,1566
5554,1477
1336,3607
3238,4454
3280,3713
3815,1478
5661,2822
2478,3544
2119,2667
1618,4645
1303,5575
1042,4388
4478,5418
2729,1020
5577,1746
445,101
1652,2428
1457,5544
3453,5220
2939,3732
3316,4833
5069,2901
3841,4164
2550,1517
1248,1759
4589,1600
3052,754
1871,5118
4367,3905
1206,4817
4056,2582
4003,2688
671,541
4912,5176
1139,3753
5258,1748
72,2852
5388,5736
3467,2403
4981,4150
4685,2392
360,2887
4244,4551
4044,3516
1799,833
5648,2031
4683,4689
4575,1587
390,1066
3712,4122
2877,3443
2732,5239
1805,4559
4470,1562
808,2878
4031,2032
5607,2675
512,5016
178,2793
5851,2133
1657,1769
1728,502
4805,1995
3665,1850
2343,2543
996,4051
4111,3674
1936,3691
1455,4955
2315,3983
1149,529
5234,57
3627,2907
1456,3494
1181,1485
1192,4754
4784,3808
4624,3026
3872,3198
3520,2636
1597,5464
1138,4200
5524,4570
5664,3148
3808,4609
5656,2319
222,386
3815,2575
1512,4026
4503,3404
4781,5510
3677,842
5392,2715
3044,2700
4458,5838
4334,1719
5175,2679
5178,4366
3882,1481
3739,5598
3941,3264
5159,3217
4725,4188
445,2856
4818,5956
4624,2350
5764,2377
5674,5884
4420,2239
4962,4289
5020,4179
3426,474
1321,4976
1043,2871
2525,3066
3034,1130
3770,201
196,782
3663,234
3399,1067
5636,3993
3312,2615
1442,1329
911,3083
2046,2871
285,2469
4489,2720
972,4644
4555,648
5978,3352
2070,980
2979,1397
4282,4529
4492,3432
4107,681
1741,2153
1744,1703
4628,3098
4633,2128
207,2782
360,4968
989,5109
1935,2736
4967,5401
4343,10
3063,3468
2835,2529
2651,1010
3707,490
5286,933
5060,322
205,4332
196,581
3962,3868
3324,246
956,5966
2320,3472
5123,2029
4684,4280
1517,3236
5054,3774
2224,912
1049,1425
5820,53
3774,1612
964,3726
5638,3643
2809,2808
4674,2919
1694,3583
113,3908
